year,date,home_team,away_team,home_team_goals,away_team_goals,goal_difference,winning_team,venue,attendance,referee,notes,home_score,home_xg,home_penalty,away_score,away_xg,away_penalty,home_manager,home_captain,away_manager,away_captain,officials,round,score,host,home_goal,away_goal,home_goal_long,away_goal_long,home_own_goal,away_own_goal,home_penalty_goal,away_penalty_goal,home_penalty_miss_long,away_penalty_miss_long,home_penalty_shootout_goal_long,away_penalty_shootout_goal_long,home_penalty_shootout_miss_long,away_penalty_shootout_miss_long,home_red_card,away_red_card,home_yellow_red_card,away_yellow_red_card,home_yellow_card_long,away_yellow_card_long,home_substitute_in_long,away_substitute_in_long
1990,01-07-1990,West Germany,Czechoslovakia,1,0,1,West Germany,"Giuseppe Meazza, Milan",73347,Helmut Kohl,Unknown,1,0.0,0.0,0,0.0,0.0,Franz Beckenbauer,Lothar Matthäus,Jozef Venglos,Ivan Hašek,Helmut Kohl (Referee) · Peter Mikkelsen (Ar1) · Michal Listkiewicz (Ar2),Quarter-Finals,1–0,Italy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Lothar Matthäus (P) · 25,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Ľubomír Moravčík · 70,Unknown,Unknown,['28&Rsquor;|1:0|Jürgen Klinsmann'],"['11&Rsquor;|0:0|Ľubomír Moravčík', '14&Rsquor;|0:0|Michal Bílek', '38&Rsquor;|1:0|František Straka', '88&Rsquor;|1:0|Ivo Knoflíček']",['82&Rsquor;|1:0|Andreas Möller|For Uwe Bein'],"['67&Rsquor;|1:0|Václav Němeček|For Michal Bílek', '80&Rsquor;|1:0|Stanislav Griga']"
1994,24-06-1994,Brazil,Cameroon,3,0,3,Brazil,"Stanford Stadium, San Francisco",83401,Arturo Brizio Carter,Unknown,3,0.0,0.0,0,0.0,0.0,Carlos Alberto Parreira,Raí,Henri Michel,Stephen Tataw,Arturo Brizio Carter (Referee) · Douglas Micael James (Ar1) · Carl-Johan Meyer Christensen (Ar2),Group Stage,3–0,United States,Romário · 39|Márcio Santos · 66|Bebeto · 73,Unknown,"['39&Rsquor;|1:0|Romário', '66&Rsquor;|2:0|Márcio Santos', '73&Rsquor;|3:0|Bebeto']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rigobert Song · 63,Unknown,Unknown,['44&Rsquor;|1:0|Mauro Silva'],"['8&Rsquor;|0:0|Stephen Tataw', '37&Rsquor;|0:0|Raymond Kalla']","['75&Rsquor;|3:0|Paulo Sérgio De Oliveira Lima|For Zinho', '81&Rsquor;|3:0|Müller|For Raí']","['64&Rsquor;|1:0|Roger Milla|For David Embé', '72&Rsquor;|2:0|Emmanuel Maboang']"
1994,24-06-1994,Mexico,Republic Of Ireland,2,1,1,Mexico,"Citrus Bowl, Orlando",60790,Kurt Roethlisberger,Unknown,2,0.0,0.0,1,0.0,0.0,Miguel Mejia Baron,Ignacio Ambríz,Jack Charlton,Andy Townsend,Kurt Roethlisberger (Referee) · Michal Listkiewicz (Ar1) · Paulo Jorge Alves (Ar2),Group Stage,2–1,United States,Luis García Postigo · 42|Luis García Postigo · 65,John Aldridge · 84,"['42&Rsquor;|1:0|Luis García Postigo', '65&Rsquor;|2:0|Luis García Postigo']",['84&Rsquor;|2:1|John Aldridge'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['45&Rsquor;|1:0|Joaquín Del Olmo', '57&Rsquor;|1:0|Jorge Campos']","['26&Rsquor;|0:0|Denis Irwin', '70&Rsquor;|2:0|Terry Phelan']","['80&Rsquor;|2:0|Luis Miguel Salvador|For Carlos Hermosillo', '80&Rsquor;|2:0|Raúl Gutiérrez|For Joaquín Del Olmo']","['66&Rsquor;|2:0|Jason Mcateer|For Steve Staunton', '67&Rsquor;|2:0|John Aldridge|For Tommy Coyne']"
1994,25-06-1994,Argentina,Nigeria,2,1,1,Argentina,"Foxboro Stadium, Boston",54453,Bo Karlsson,Unknown,2,0.0,0.0,1,0.0,0.0,Alfio Basile,Diego Maradona,Clemens Westerhof,Peter Rufai,Bo Karlsson (Referee) · Mikael Everstig (Ar1) · Luc Matthys (Ar2),Group Stage,2–1,United States,Claudio Caniggia · 21|Claudio Caniggia · 28,Samson Siasia · 8,"['21&Rsquor;|1:1|Claudio Caniggia', '28&Rsquor;|2:1|Claudio Caniggia']",['8&Rsquor;|0:1|Samson Siasia'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['54&Rsquor;|2:1|Claudio Caniggia'],"['20&Rsquor;|0:1|Augustine Eguavoen', '53&Rsquor;|2:1|Michael Emenalo']","['70&Rsquor;|2:1|Alejandro Mancuso', '86&Rsquor;|2:1|Hernán Díaz|For Roberto Sensini']","['56&Rsquor;|2:1|Mutiu Adepoju|For Samson Siasia', '86&Rsquor;|2:1|Jay-Jay Okocha|For Sunday Oliseh']"
1994,25-06-1994,Saudi Arabia,Morocco,2,1,1,Saudi Arabia,"Giants Stadium, New York/New Jersey",76322,Philip Don,Unknown,2,0.0,0.0,1,0.0,0.0,Jorge Solari,Mohamed Al-Jawad,Abdellah Blinda,Khalil Azmi,Philip Don (Referee) · Roy Pearson (Ar1) · Tapio Yli-Karro (Ar2),Group Stage,2–1,United States,Fuad Anwar · 45,Mohammed Chaouch · 26,['45&Rsquor;|2:1|Fuad Anwar'],['26&Rsquor;|1:1|Mohammed Chaouch'],Unknown,Unknown,Sami Al-Jaber (P) · 7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['50&Rsquor;|2:1|Talal Jebreen', '75&Rsquor;|2:1|Fuad Anwar', '78&Rsquor;|2:1|Khaled Al-Muwallid', '90&Rsquor;|2:1|Mohamed Al-Deayea']","['34&Rsquor;|1:1|Abdelkrim El Hadrioui', '83&Rsquor;|2:1|Noureddine Naybet']","['29&Rsquor;|1:1|Abdullah Zubromawi|For Awad Al-Anazi', '79&Rsquor;|2:1|Fahad Al-Ghesheyan|For Sami Al-Jaber']","['57&Rsquor;|2:1|Abdeslam Laghrissi|For Nacer Abdellah', '72&Rsquor;|2:1|Mustapha Hadji|For El Arbi Hababi']"
1994,19-06-1994,Norway,Mexico,1,0,1,Norway,"Rfk Stadium, Washington Dc",52395,Sandor Puhl,Unknown,1,0.0,0.0,0,0.0,0.0,Egil Olsen,Rune Bratseth,Miguel Mejia Baron,Ignacio Ambríz,Sandor Puhl (Referee) · Sandor Marton (Ar1) · Valentin Ivanov (Ar2),Group Stage,1–0,United States,Kjetil Rekdal · 84,Unknown,['84&Rsquor;|1:0|Kjetil Rekdal'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['16&Rsquor;|0:0|Alf-Inge Håland', '26&Rsquor;|0:0|Øyvind Leonhardsen']",['62&Rsquor;|0:0|Claudio Suárez'],"['46&Rsquor;|0:0|Gunnar Halle|For Mini Jakobsen', '78&Rsquor;|0:0|Kjetil Rekdal|For Erik Mykland']","['46&Rsquor;|0:0|Benjamín Galindo|For Luis Antonio Valdéz', '71&Rsquor;|0:0|Marcelino Bernal|For Raúl Gutiérrez']"
1994,19-06-1994,Belgium,Morocco,1,0,1,Belgium,"Citrus Bowl, Orlando",61219,Jose Joaquin Torres Cadena,Unknown,1,0.0,0.0,0,0.0,0.0,Paul Van Himst,Georges Grün,Abdellah Blinda,Mustafa El Haddaoui,Jose Joaquin Torres Cadena (Referee) · Raimundo Calix Garcia (Ar1) · Tapio Yli-Karro (Ar2),Group Stage,1–0,United States,Marc Degryse · 11,Unknown,['11&Rsquor;|1:0|Marc Degryse'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['81&Rsquor;|1:0|Georges Grün', '85&Rsquor;|1:0|Josip Weber']","['23&Rsquor;|1:0|Noureddine Naybet', '26&Rsquor;|1:0|Rachid Daoudi', '89&Rsquor;|1:0|Rachid Azzouzi']","['54&Rsquor;|1:0|Marc Emmers|For Luc Nilis', '85&Rsquor;|1:0|Vital Borkelmans|For Danny Boffin']","['69&Rsquor;|1:0|Ahmed Bahja|For Mustafa El Haddaoui', '82&Rsquor;|1:0|Mohamed Samadi', '89&Rsquor;|1:0|Zakaria Alaoui|For Khalil Azmi']"
1994,20-06-1994,Netherlands,Saudi Arabia,2,1,1,Netherlands,"Rfk Stadium, Washington Dc",50535,Manuel Diaz Vega,Unknown,2,0.0,0.0,1,0.0,0.0,Dick Advocaat,Ronald Koeman,Jorge Solari,Majed Abdullah,Manuel Diaz Vega (Referee) · Valentin Ivanov (Ar1) · Sandor Marton (Ar2),Group Stage,2–1,United States,Wim Jonk · 50|Gaston Taument · 86,Fuad Anwar · 18,"['50&Rsquor;|1:1|Wim Jonk', '86&Rsquor;|2:1|Gaston Taument']",['18&Rsquor;|0:1|Fuad Anwar'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['36&Rsquor;|0:1|Ulrich Van Gobbel', '75&Rsquor;|1:1|Frank De Boer']","['28&Rsquor;|0:1|Abdullah Al-Dosari', '31&Rsquor;|0:1|Mohamed Al-Jawad', '61&Rsquor;|1:1|Fuad Anwar']","['57&Rsquor;|1:1|Gaston Taument|For Marc Overmars', '81&Rsquor;|1:1|Peter Van Vossen|For Bryan Roy']","['45&Rsquor;|0:1|Hamzah Idris|For Majed Abdullah', '69&Rsquor;|1:1|Hamzah Saleh|For Saeed Al-Owairan']"
1994,20-06-1994,Brazil,Russia,2,0,2,Brazil,"Stanford Stadium, San Francisco",81061,An Yan Lim Kee Chong,Unknown,2,0.0,0.0,0,0.0,0.0,Carlos Alberto Parreira,Raí,Pavel Sadyrin,Dmitri Kharine,An Yan Lim Kee Chong (Referee) · El Jilali Mohamed Rharib (Ar1) · Domenico Ramicone (Ar2),Group Stage,2–0,United States,Romário · 26,Unknown,['26&Rsquor;|1:0|Romário'],Unknown,Unknown,Unknown,Raí (P) · 52,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['61&Rsquor;|2:0|Yuriy Nikiforov', '65&Rsquor;|2:0|Dmitri Khlestov', '78&Rsquor;|2:0|Dmitri Kuznetsov']","['75&Rsquor;|2:0|Aldair|For Ricardo Rocha', '85&Rsquor;|2:0|Mazinho|For Dunga']","['55&Rsquor;|2:0|Oleg Salenko|For Sergei Yuran', '77&Rsquor;|2:0|Aleksandr Borodyuk']"
1994,21-06-1994,Nigeria,Bulgaria,3,0,3,Nigeria,"Cotton Bowl, Dallas",44132,Rodrigo Badilla,Unknown,3,0.0,0.0,0,0.0,0.0,Clemens Westerhof,Peter Rufai,Dimitar Penev,Borislav Mikhailov,Rodrigo Badilla (Referee) · Gordon Dunster (Ar1) · Eugene Brazzale (Ar2),Group Stage,3–0,United States,Rashidi Yekini · 21|Daniel Amokachi · 43|Emmanuel Amunike · 55,Unknown,"['21&Rsquor;|1:0|Rashidi Yekini', '43&Rsquor;|2:0|Daniel Amokachi', '55&Rsquor;|3:0|Emmanuel Amunike']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['73&Rsquor;|3:0|Emmanuel Amunike'],['54&Rsquor;|2:0|Yordan Letchkov'],"['69&Rsquor;|3:0|Mutiu Adepoju|For Samson Siasia', '77&Rsquor;|3:0|Emeka Ezeugo|For Finidi George']","['59&Rsquor;|3:0|Nasko Sirakov|For Yordan Letchkov', '73&Rsquor;|3:0|Ivaylo Yordanov']"
1994,21-06-1994,Germany,Spain,1,1,0,Draw,"Soldier Field, Chicago",63113,Ernesto Filippi,Unknown,1,0.0,0.0,1,0.0,0.0,Berti Vogts,Lothar Matthäus,Javier Clemente,Andoni Zubizarreta,Ernesto Filippi (Referee) · Venancio Zarate (Ar1) · Ernesto Taibi (Ar2),Group Stage,1–1,United States,Jürgen Klinsmann · 48,Ion Andoni Goikoetxea · 14,['48&Rsquor;|1:1|Jürgen Klinsmann'],['14&Rsquor;|0:1|Ion Andoni Goikoetxea'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['70&Rsquor;|1:1|Stefan Effenberg'],"['15&Rsquor;|0:1|Julio Salinas', '38&Rsquor;|0:1|Abelardo Fernández', '53&Rsquor;|1:1|Fernando Hierro']",['62&Rsquor;|1:1|Rudi Völler|For Andreas Möller'],"['64&Rsquor;|1:1|José Mari Bakero|For Ion Andoni Goikoetxea', '77&Rsquor;|1:1|Francisco José Camarasa|For Pep Guardiola']"
1994,21-06-1994,Argentina,Greece,4,0,4,Argentina,"Foxboro Stadium, Boston",54456,Arturo Angeles,Unknown,4,0.0,0.0,0,0.0,0.0,Alfio Basile,Diego Maradona,Alkis Panagoulias,Dimitris Saravakos,Arturo Angeles (Referee) · Hae-Yong Park (Ar1) · Jan Dolstra (Ar2),Group Stage,4–0,United States,Gabriel Batistuta · 2|Gabriel Batistuta · 44|Diego Maradona · 60,Unknown,"['2&Rsquor;|1:0|Gabriel Batistuta', '44&Rsquor;|2:0|Gabriel Batistuta', '60&Rsquor;|3:0|Diego Maradona']",Unknown,Unknown,Unknown,Gabriel Batistuta (P) · 90,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['40&Rsquor;|1:0|Fernando Cáceres'],"['25&Rsquor;|1:0|Panagiotis Tsalouchidis', '55&Rsquor;|2:0|Stelios Manolas']","['80&Rsquor;|3:0|Alejandro Mancuso|For Abel Balbo', '83&Rsquor;|3:0|Ariel Ortega|For Diego Maradona']","['46&Rsquor;|2:0|Spiros Marangos|For Nikos Tsiantakis', '59&Rsquor;|2:0|Tasos Mitropoulos|For Nikos Machlas']"
1994,22-06-1994,United States,Colombia,2,1,1,United States,"Rose Bowl, Los Angeles",93869,Fabio Baldas,Unknown,2,0.0,0.0,1,0.0,0.0,Bora Milutinovic,Tony Meola,Francisco Maturana,Carlos Valderrama,Fabio Baldas (Referee) · Domenico Ramicone (Ar1) · El Jilali Mohamed Rharib (Ar2),Group Stage,2–1,United States,Earnie Stewart · 52,Adolfo Valencia · 90,['52&Rsquor;|2:0|Earnie Stewart'],['90&Rsquor;|2:1|Adolfo Valencia'],Andrés Escobar (Og) · 35,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['48&Rsquor;|1:0|Alexi Lalas'],['24&Rsquor;|0:0|Antony De Ávila'],"['61&Rsquor;|2:0|Roy Wegerle|For Eric Wynalda', '66&Rsquor;|2:0|Cobi Jones|For Earnie Stewart']","['46&Rsquor;|1:0|Iván Valenciano|For Antony De Ávila', '46&Rsquor;|1:0|Adolfo Valencia|For Faustino Asprilla']"
1994,22-06-1994,Romania,Switzerland,1,4,3,Switzerland,"Pontiac Silverdome, Detroit",61428,Neji Jouini,Unknown,1,0.0,0.0,4,0.0,0.0,Anghel Iordanescu,Gheorghe Hagi,Roy Hodgson,Alain Geiger,Neji Jouini (Referee) · Abdel-Magid Hassan (Ar1) · Mohammad Fanaei (Ar2),Group Stage,1–4,United States,Gheorghe Hagi · 35,Alain Sutter · 16|Stéphane Chapuisat · 52|Adrian Knup · 65|Adrian Knup · 72,['35&Rsquor;|1:1|Gheorghe Hagi'],"['16&Rsquor;|0:1|Alain Sutter', '52&Rsquor;|1:2|Stéphane Chapuisat', '65&Rsquor;|1:3|Adrian Knup', '72&Rsquor;|1:4|Adrian Knup']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Ion Vlădoiu · 73,Unknown,Unknown,Unknown,"['32&Rsquor;|0:1|Gheorghe Mihali', '40&Rsquor;|1:1|Ioan Lupescu', '47&Rsquor;|1:1|Miodrag Belodedici']",Unknown,"['70&Rsquor;|1:3|Ion Vlădoiu|For Ilie Dumitrescu', '85&Rsquor;|1:4|Basarab Panduru|For Ioan Lupescu']","['71&Rsquor;|1:3|Thomas Bickel|For Alain Sutter', '83&Rsquor;|1:4|Patrick Sylvestre|For Christophe Ohrel']"
1994,23-06-1994,Korea Republic,Bolivia,0,0,0,Draw,"Foxboro Stadium, Boston",54453,Leslie Mottram,Unknown,0,0.0,0.0,0,0.0,0.0,Ho Kon Kim,Choi In-Young,Xavier Azkargorta Uriarte,Carlos Fernando Borja,Leslie Mottram (Referee) · Luc Matthys (Ar1) · Mikael Everstig (Ar2),Group Stage,0–0,United States,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Luis Cristaldo · 82,"['38&Rsquor;|0:0|Ko Jeong-Woon', '62&Rsquor;|0:0|Shin Hong-Gi', '89&Rsquor;|0:0|Park Jung-Bae']","['22&Rsquor;|0:0|Luis Cristaldo', '22&Rsquor;|0:0|Miguel Rimba', '32&Rsquor;|0:0|Julio César Baldivieso']","['65&Rsquor;|0:0|Ha Seok-Ju|For Seo Jung-Won', '71&Rsquor;|0:0|Choi Young-Il|For Noh Jung-Yoon']",['66&Rsquor;|0:0|Álvaro Peña|For William Ramallo']
1994,23-06-1994,Italy,Norway,1,0,1,Italy,"Giants Stadium, New York/New Jersey",74624,Hellmut Krug,Unknown,1,0.0,0.0,0,0.0,0.0,Arrigo Sacchi,Franco Baresi,Egil Olsen,Rune Bratseth,Hellmut Krug (Referee) · Tapio Yli-Karro (Ar1) · Roy Pearson (Ar2),Group Stage,1–0,United States,Dino Baggio · 69,Unknown,['69&Rsquor;|1:0|Dino Baggio'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Gianluca Pagliuca · 21,Unknown,Unknown,Unknown,['34&Rsquor;|0:0|Pierluigi Casiraghi'],"['32&Rsquor;|0:0|Stig Inge Bjørnebye', '68&Rsquor;|0:0|Alf-Inge Håland']","['21&Rsquor;|0:0|Luca Marchegiani|For Roberto Baggio', '49&Rsquor;|0:0|Luigi Apolloni|For Franco Baresi', '68&Rsquor;|0:0|Daniele Massaro|For Pierluigi Casiraghi']","['46&Rsquor;|0:0|Mini Jakobsen|For Sigurd Rushfeldt', '81&Rsquor;|1:0|Kjetil Rekdal|For Erik Mykland']"
1994,24-06-1994,Sweden,Russia,3,1,2,Sweden,"Pontiac Silverdome, Detroit",71528,Joel Quiniou,Unknown,3,0.0,0.0,1,0.0,0.0,Tommy Svensson,Jonas Thern,Pavel Sadyrin,Dmitri Kharine,Joel Quiniou (Referee) · Mohammad Fanaei (Ar1) · Abdel-Magid Hassan (Ar2),Group Stage,3–1,United States,Martin Dahlin · 59|Martin Dahlin · 81,Unknown,"['59&Rsquor;|2:1|Martin Dahlin', '81&Rsquor;|3:1|Martin Dahlin']",Unknown,Unknown,Unknown,Tomas Brolin (P) · 37,Oleg Salenko (P) · 4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sergei Gorlukovich · 49,"['41&Rsquor;|1:1|Kennet Andersson', '51&Rsquor;|1:1|Stefan Schwarz', '58&Rsquor;|1:1|Martin Dahlin']","['1&Rsquor;|0:0|Sergei Gorlukovich', '34&Rsquor;|0:1|Dmitri Kharine']","['84&Rsquor;|3:1|Henrik Larsson|For Kennet Andersson', '89&Rsquor;|3:1|Magnus Erlingmark|For Joachim Björklund']","['40&Rsquor;|1:1|Valeri Karpin|For Dmitri Popov', '51&Rsquor;|1:1|Dmitri Galiamin']"
1994,17-06-1994,Spain,Korea Republic,2,2,0,Draw,"Cotton Bowl, Dallas",56247,Peter Mikkelsen,Unknown,2,0.0,0.0,2,0.0,0.0,Javier Clemente,Miguel Ángel Nadal,Ho Kon Kim,Choi In-Young,Peter Mikkelsen (Referee) · Carl-Johan Meyer Christensen (Ar1) · Roy Pearson (Ar2),Group Stage,2–2,United States,Julio Salinas · 51|Ion Andoni Goikoetxea · 55,Hong Myung-Bo · 85|Seo Jung-Won · 90,"['51&Rsquor;|1:0|Julio Salinas', '55&Rsquor;|2:0|Ion Andoni Goikoetxea']","['85&Rsquor;|2:1|Hong Myung-Bo', '90&Rsquor;|2:2|Seo Jung-Won']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Miguel Ángel Nadal · 25,Unknown,Unknown,Unknown,"['24&Rsquor;|0:0|Luis Enrique', '71&Rsquor;|2:0|José Luis Caminero']","['37&Rsquor;|0:0|Kim Joo-Sung', '61&Rsquor;|2:0|Choi Young-Il']","['46&Rsquor;|0:0|José Luis Caminero|For Julen Guerrero', '63&Rsquor;|2:0|Felipe Miñambres|For Julio Salinas']","['59&Rsquor;|2:0|Seo Jung-Won|For Kim Joo-Sung', '73&Rsquor;|2:0|Ha Seok-Ju|For Noh Jung-Yoon']"
1994,17-06-1994,Germany,Bolivia,1,0,1,Germany,"Soldier Field, Chicago",63117,Arturo Brizio Carter,Unknown,1,0.0,0.0,0,0.0,0.0,Berti Vogts,Lothar Matthäus,Xavier Azkargorta Uriarte,Carlos Fernando Borja,Arturo Brizio Carter (Referee) · Eugene Brazzale (Ar1) · Gordon Dunster (Ar2),Group Stage,1–0,United States,Jürgen Klinsmann · 61,Unknown,['61&Rsquor;|1:0|Jürgen Klinsmann'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Marco Etcheverry · 82,Unknown,Unknown,"['6&Rsquor;|0:0|Jürgen Kohler', '54&Rsquor;|0:0|Andreas Möller']","['37&Rsquor;|0:0|Vladimir Soria', '39&Rsquor;|0:0|Julio César Baldivieso', '66&Rsquor;|1:0|Carlos Fernando Borja', '89&Rsquor;|1:0|Gustavo Quinteros']","['60&Rsquor;|0:0|Mario Basler|For Karl-Heinz Riedle', '83&Rsquor;|1:0|Thomas Strunz|For Thomas Häßler']","['66&Rsquor;|1:0|Jaime Moreno|For Julio César Baldivieso', '79&Rsquor;|1:0|Marco Etcheverry|For William Ramallo']"
1994,30-06-1994,Argentina,Bulgaria,0,2,2,Bulgaria,"Cotton Bowl, Dallas",63998,Neji Jouini,Unknown,0,0.0,0.0,2,0.0,0.0,Alfio Basile,Oscar Ruggeri,Dimitar Penev,Borislav Mikhailov,Neji Jouini (Referee) · Tapio Yli-Karro (Ar1) · El Jilali Mohamed Rharib (Ar2),Group Stage,0–2,United States,Unknown,Hristo Stoichkov · 61|Nasko Sirakov · 90,Unknown,"['61&Rsquor;|0:1|Hristo Stoichkov', '90&Rsquor;|0:2|Nasko Sirakov']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tsanko Tsvetanov · 67,"['34&Rsquor;|0:0|Oscar Ruggeri', '44&Rsquor;|0:0|Leonardo Rodríguez', '81&Rsquor;|0:1|Gabriel Batistuta']","['7&Rsquor;|0:0|Hristo Stoichkov', '24&Rsquor;|0:0|Zlatko Yankov', '45&Rsquor;|0:0|Tsanko Tsvetanov', '58&Rsquor;|0:0|Trifon Ivanov', '74&Rsquor;|0:1|Krasimir Balakov']","['26&Rsquor;|0:0|Ariel Ortega|For Claudio Caniggia', '67&Rsquor;|0:1|Ramón Medina Bello|For Leonardo Rodríguez']","['74&Rsquor;|0:1|Iliyan Kiryakov|For Emil Kostadinov', '77&Rsquor;|0:1|Daniel Borimirov|For Yordan Letchkov']"
1994,30-06-1994,Greece,Nigeria,0,2,2,Nigeria,"Foxboro Stadium, Boston",53001,Leslie Mottram,Unknown,0,0.0,0.0,2,0.0,0.0,Alkis Panagoulias,Tasos Mitropoulos,Clemens Westerhof,Stephen Keshi,Leslie Mottram (Referee) · Hae-Yong Park (Ar1) · Paulo Jorge Alves (Ar2),Group Stage,0–2,United States,Unknown,Finidi George · 45|Daniel Amokachi · 90,Unknown,"['45&Rsquor;|0:1|Finidi George', '90&Rsquor;|0:2|Daniel Amokachi']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['32&Rsquor;|0:0|Tasos Mitropoulos', '41&Rsquor;|0:0|Ioannis Kalitzakis']","['66&Rsquor;|0:1|Sunday Oliseh', '70&Rsquor;|0:1|Stephen Keshi']","['71&Rsquor;|0:1|Nikos Tsiantakis|For Tasos Mitropoulos', '78&Rsquor;|0:1|Vasilis Dimitriadis|For Nikos Machlas']","['68&Rsquor;|0:1|Jay-Jay Okocha|For Rashidi Yekini', '83&Rsquor;|0:1|Mutiu Adepoju|For Finidi George']"
1994,02-07-1994,Spain,Switzerland,3,0,3,Spain,"Rfk Stadium, Washington Dc",53121,Mario Van Der Ende,Unknown,3,0.0,0.0,0,0.0,0.0,Javier Clemente,Andoni Zubizarreta,Roy Hodgson,Alain Geiger,Mario Van Der Ende (Referee) · Jan Dolstra (Ar1) · Sandor Marton (Ar2),Round Of 16,3–0,United States,Fernando Hierro · 15|Luis Enrique · 74,Unknown,"['15&Rsquor;|1:0|Fernando Hierro', '74&Rsquor;|2:0|Luis Enrique']",Unknown,Unknown,Unknown,Txiki Begiristain (P) · 86,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['18&Rsquor;|1:0|Ion Andoni Goikoetxea', '19&Rsquor;|1:0|Albert Ferrer', '22&Rsquor;|1:0|Francisco José Camarasa', '87&Rsquor;|3:0|Jorge Otero']","['23&Rsquor;|1:0|Marc Hottiger', '69&Rsquor;|1:0|Jürg Studer', '77&Rsquor;|2:0|Nestor Subiat', '85&Rsquor;|2:0|Marco Pascolo']","['61&Rsquor;|1:0|Txiki Begiristain|For Ion Andoni Goikoetxea', '76&Rsquor;|2:0|Jorge Otero|For Fernando Hierro']","['58&Rsquor;|1:0|Jürg Studer|For Yvan Quentin', '73&Rsquor;|1:0|Nestor Subiat|For Christophe Ohrel']"
1994,02-07-1994,Germany,Belgium,3,2,1,Germany,"Soldier Field, Chicago",60246,Kurt Roethlisberger,Unknown,3,0.0,0.0,2,0.0,0.0,Berti Vogts,Lothar Matthäus,Paul Van Himst,Georges Grün,Kurt Roethlisberger (Referee) · Michal Listkiewicz (Ar1) · Carl-Johan Meyer Christensen (Ar2),Round Of 16,3–2,United States,Rudi Völler · 6|Jürgen Klinsmann · 11|Rudi Völler · 40,Georges Grün · 8|Philippe Albert · 90,"['6&Rsquor;|1:0|Rudi Völler', '11&Rsquor;|2:1|Jürgen Klinsmann', '40&Rsquor;|3:1|Rudi Völler']","['8&Rsquor;|1:1|Georges Grün', '90&Rsquor;|3:2|Philippe Albert']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['13&Rsquor;|2:1|Thomas Helmer', '37&Rsquor;|2:1|Martin Wagner']",['38&Rsquor;|2:1|Philippe Albert'],"['46&Rsquor;|3:1|Andreas Brehme|For Lothar Matthäus', '85&Rsquor;|3:1|Stefan Kuntz|For Jürgen Klinsmann']","['65&Rsquor;|3:1|Danny Boffin|For Rudi Smidts', '76&Rsquor;|3:1|Alexandre Czerniatynski|For Luc Nilis']"
